name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples
Snapdragon 835,0.0,9.0,2021-03-01,Unknown,"Laptop, Mobile/Embedded",2600.0,0.0,1,8,1,2387,4
Snapdragon 8350,0.0,0.0,2021-01-01,Unknown,Mobile/Embedded,2420.0,2842.0,1,4,1,1392,520
Snapdragon 845 @ 2.8 GHz,0.0,0.0,2021-06-01,Unknown,Mobile/Embedded,2800.0,0.0,1,4,1,1785,4
Snapdragon 850 @ 2.96 GHz,0.0,5.0,2021-03-01,Unknown,"Laptop, Mobile/Embedded",2950.0,0.0,1,4,1,1926,7
Snapdragon 8c @ 2.46 GHz,0.0,0.0,2022-06-01,Unknown,"Laptop, Mobile/Embedded",2460.0,0.0,1,4,1,1303,9
Snapdragon 8cx @ 2.84 GHz,0.0,0.0,2021-02-01,Unknown,"Laptop, Mobile/Embedded",2840.0,0.0,1,4,1,1444,17
Snapdragon 8cx Gen 2 @ 3.0 GHz,0.0,0.0,2022-07-01,Unknown,"Laptop, Mobile/Embedded",3000.0,0.0,1,4,1,1092,1
Snapdragon 8cx Gen 2 @ 3.15 GHz,0.0,7.0,2021-03-01,Unknown,"Laptop, Mobile/Embedded",3150.0,0.0,1,4,1,1141,9
Snapdragon 8cx Gen 3 @ 3.0 GHz,0.0,0.0,2022-03-01,Unknown,"Laptop, Mobile/Embedded",3000.0,0.0,1,4,1,657,12
Sony Mobile fusion3,0.0,0.0,2021-02-01,Unknown,Unknown,1512.0,0.0,1,4,1,3566,5
Spreadtrum SC7731e,0.0,0.0,2021-02-01,Unknown,Unknown,1300.0,0.0,1,4,1,3734,5
Spreadtrum SC9853I-IA,0.0,0.0,2021-03-01,Unknown,Mobile/Embedded,1872.0,0.0,1,8,1,3249,5
Spreadtrum SC9863A Board,0.0,0.0,2022-05-01,Unknown,Mobile/Embedded,1600.0,0.0,1,8,1,2500,2
"Star based on Qualcomm Technologies, Inc SM8350",0.0,0.0,2021-04-01,Unknown,Mobile/Embedded,2841.0,0.0,1,8,1,1299,33
T610-Unisoc,0.0,0.0,2021-09-01,Unknown,Mobile/Embedded,1820.0,0.0,1,8,1,2003,25
T618,0.0,0.0,2022-01-01,Unknown,Mobile/Embedded,2002.0,0.0,1,8,1,1893,13
T700-Unisoc,0.0,0.0,2021-10-01,Unknown,Mobile/Embedded,1820.0,0.0,1,8,1,2091,14
"taoyao based Qualcomm Technologies, Inc. Yupik IDP",0.0,0.0,2022-08-01,Unknown,Mobile/Embedded,2400.0,0.0,1,8,1,1106,1
tn8,0.0,0.0,2021-04-01,Unknown,Mobile/Embedded,2218.0,0.0,1,4,1,2975,28
UGOOS UT8 Board,0.0,0.0,2022-01-01,Unknown,Mobile/Embedded,1992.0,0.0,1,4,1,3079,1
UIS7862A,0.0,0.0,2022-04-01,Unknown,Mobile/Embedded,1820.0,0.0,1,8,1,2185,2
Unisoc SC7731e,0.0,0.0,2021-05-01,Unknown,Mobile/Embedded,1300.0,0.0,1,4,1,3690,30
Unisoc SC9832e,0.0,0.0,2021-03-01,Unknown,Mobile/Embedded,1400.0,0.0,1,4,1,3528,17
Unisoc SC9863a,0.0,0.0,2021-01-01,Unknown,Mobile/Embedded,1600000.0,0.0,1,8,1,2674,240
Unisoc T310,0.0,0.0,2022-03-01,Unknown,Mobile/Embedded,2002.0,0.0,1,4,1,2647,34
Unisoc T606,0.0,0.0,2022-08-01,Unknown,Mobile/Embedded,1612.0,0.0,1,8,1,1948,6
Unisoc T610,0.0,0.0,2021-11-01,Unknown,Mobile/Embedded,1820.0,0.0,1,8,1,1892,18
Unisoc T612,0.0,0.0,2022-10-01,Unknown,Mobile/Embedded,1820.0,0.0,1,8,1,1879,4
Unisoc T618,0.0,0.0,2021-02-01,Unknown,Mobile/Embedded,2002.0,0.0,1,8,1,2078,90
Unisoc T700,0.0,0.0,2021-11-01,Unknown,Mobile/Embedded,1820.0,0.0,1,8,1,2009,9
Unisoc UIS8581A,0.0,0.0,2022-07-01,Unknown,Mobile/Embedded,1600.0,0.0,1,8,1,2485,2
Unisoc UIS8581E,0.0,0.0,2021-03-01,Unknown,Mobile/Embedded,1600.0,0.0,1,8,1,2726,2
Unisoc ums312,0.0,0.0,2021-09-01,Unknown,Mobile/Embedded,2002.0,0.0,1,4,1,3080,9
Unisoc ums512,0.0,0.0,2021-05-01,Unknown,Mobile/Embedded,2002.0,0.0,1,8,1,1970,73
Unisoc ums9230,0.0,0.0,2021-11-01,Unknown,Mobile/Embedded,1612.0,0.0,1,8,1,2026,28
Unisoc ums9230H,0.0,0.0,2022-06-01,Unknown,Mobile/Embedded,1820.0,0.0,1,8,1,1819,2
Unisoc ums9230T,0.0,0.0,2022-07-01,Unknown,Mobile/Embedded,1950.0,0.0,1,8,1,1815,4
UNIVERSAL3475,0.0,0.0,2021-03-01,Unknown,Mobile/Embedded,1300.0,0.0,1,4,1,3729,19
vendor Kirin710,0.0,0.0,2022-04-01,Unknown,Mobile/Embedded,2189.0,0.0,1,8,1,1856,21
vendor Kirin810,0.0,0.0,2022-03-01,Unknown,Mobile/Embedded,2276.0,0.0,1,8,1,1465,11
vendor Kirin820,0.0,0.0,2022-03-01,Unknown,Mobile/Embedded,2362.0,0.0,1,8,1,1415,6
vendor Kirin9000,0.0,0.0,2021-08-01,Unknown,Mobile/Embedded,3130.0,0.0,1,8,1,1040,7
vendor Kirin9000E,0.0,0.0,2021-11-01,Unknown,Mobile/Embedded,3130.0,0.0,1,8,1,1131,2
vendor Kirin970,0.0,0.0,2022-09-01,Unknown,Mobile/Embedded,2362.0,0.0,1,8,1,1726,13
vendor Kirin980,0.0,0.0,2021-09-01,Unknown,Mobile/Embedded,2600.0,0.0,1,8,1,1275,143
vendor Kirin985,0.0,0.0,2022-04-01,Unknown,Mobile/Embedded,2583.0,0.0,1,8,1,1263,3
vendor Kirin990,0.0,0.0,2021-08-01,Unknown,Mobile/Embedded,2861.0,0.0,1,8,1,1201,26
"Venus based on Qualcomm Technologies, Inc SM8350",0.0,0.0,2021-02-01,Unknown,Mobile/Embedded,2841.0,0.0,1,8,1,1278,125
VIA C7-D 1800MHz,0.0,20.0,2011-02-01,BGA400,Desktop,1800.0,0.0,1,1,1,3948,48
VIA C7-M 1200MHz,0.0,0.0,2011-01-01,Unknown,Unknown,1200.0,0.0,1,1,1,3992,6
VIA C7-M 1600MHz,0.0,15.0,2011-01-01,BGA400,Laptop,1600.0,0.0,1,1,1,3987,12
VIA C7-M 6300MHz,0.0,0.0,2011-01-01,Unknown,Unknown,1600.0,0.0,1,1,1,3953,2
VIA Eden 1000MHz,0.0,5.0,2017-12-01,NanoBGA2,Laptop,1000.0,0.0,1,1,1,4008,1
VIA Eden 1200MHz,0.0,7.0,2017-05-01,NanoBGA2,Laptop,1200.0,0.0,1,1,1,4002,1
VIA Eden C1050@1.06GHz,0.0,0.0,2017-11-01,Unknown,Unknown,1060.0,0.0,1,1,1,3784,1
VIA Eden X2 U4200 @ 1.0+ GHz,0.0,0.0,2013-01-01,Unknown,Unknown,1000.0,0.0,1,2,1,3704,4
VIA Eden X4 C4250 @ 1.2+GHz,0.0,0.0,2015-07-01,Unknown,Unknown,1200.0,1733.0,1,4,1,3071,5
VIA Esther 1000MHz,0.0,0.0,2011-02-01,Unknown,Unknown,1000.0,0.0,1,1,1,4000,2
VIA Esther 1500MHz,0.0,0.0,2011-01-01,Unknown,Unknown,1500.0,0.0,1,1,1,3965,3
VIA Nano L2007@1600MHz,0.0,25.0,2012-07-01,BGA400,Laptop,1600.0,0.0,1,1,1,3794,5
VIA Nano L2100@1800MHz,0.0,25.0,2011-01-01,BGA400,Laptop,1800.0,0.0,1,1,1,3761,2
VIA Nano L2207@1600MHz,0.0,17.0,2014-01-01,BGA400,Laptop,1600.0,0.0,1,1,1,3923,2
VIA Nano U2250 (1.6GHz Capable),0.0,8.0,2011-01-01,BGA400,Laptop,1300.0,1600.0,1,1,1,3770,2
VIA Nano U2250@1300+MHz,0.0,10.0,2011-01-01,BGA400,Laptop,1300.0,1600.0,1,1,1,3905,2
VIA Nano U2500@1200MHz,0.0,7.0,2011-08-01,BGA400,Laptop,1200.0,0.0,1,1,1,3873,2
VIA Nano U3500@1000MHz,0.0,5.0,2011-09-01,BGA400,Laptop,1000.0,0.0,1,1,1,3893,3
VIA Nano X2 U4025 @ 1.2 GHz,0.0,0.0,2013-07-01,BGA400,Laptop,1200.0,0.0,1,2,1,3610,2
VIA Nehemiah,0.0,0.0,2011-01-01,Unknown,Unknown,1200.0,0.0,1,1,1,3995,2
VIA QuadCore C4650@2.0GHz,0.0,0.0,2015-10-01,Unknown,Unknown,2000.0,0.0,1,4,1,2677,9
VIA QuadCore L4700 @ 1.2+ GHz,0.0,27.5,2013-06-01,Unknown,Laptop,1200.0,1460.0,1,4,1,3203,1
VIA QuadCore U4650 @ 1.0+ GHz,0.0,27.5,2012-12-01,Unknown,Desktop,1000.0,1200.0,1,4,1,3325,3
"Vili based on Qualcomm Technologies, Inc SM8350",0.0,0.0,2021-10-01,Unknown,Mobile/Embedded,2841.0,0.0,1,8,1,1283,64
Virtual @ 2.55GHz,0.0,0.0,2022-11-01,Unknown,Unknown,2550.0,0.0,1,2,1,2070,1
Virtual @ 2.99GHz,0.0,0.0,2022-11-01,Unknown,Unknown,2990.0,0.0,1,4,1,1550,1
Virtual @ 3.14GHz,0.0,0.0,2022-12-01,Unknown,Unknown,3140.0,0.0,1,4,1,1608,1
ZHAOXIN KaiXian KX-6640MA@2.2+GHz,0.0,70.0,2020-11-01,Unknown,Unknown,2990.0,2990.0,1,4,1,2538,12
ZHAOXIN KaiXian KX-U6580@2.5GHz,0.0,0.0,2021-02-01,Unknown,Unknown,2500.0,0.0,1,8,1,1713,2
ZHAOXIN KaiXian KX-U6780A@2.7GHz,0.0,0.0,2019-08-01,Unknown,Unknown,2700.0,0.0,1,8,1,1545,5
ZHAOXIN KaiXian ZX-C+ C4700@2.0GHz,0.0,0.0,2019-10-01,Unknown,Unknown,2000.0,0.0,1,4,1,2541,1
AMD EPYC 7262,1147.16,155.0,2019-12-01,SP3,Server,3200.0,3400.0,2,8,2,144,1
AMD EPYC 7272,1327.98,120.0,2020-05-01,SP3,Server,2900.0,3200.0,2,12,2,103,1
AMD EPYC 7282,818.68,120.0,2019-12-01,SP3,Server,2800.0,3200.0,2,16,2,80,1
AMD EPYC 72F3,5620.12,180.0,2021-12-01,SP3,Server,3700.0,4100.0,2,8,2,93,1
AMD EPYC 7301,2999.96,155.0,2019-04-01,SP3,Server,2200.0,2700.0,2,16,2,145,3
AMD EPYC 7302,2249.98,155.0,2020-01-01,SP3,Server,3000.0,3300.0,2,16,2,92,4
AMD EPYC 7313,2359.98,155.0,2021-07-01,SP3,Server,3000.0,3700.0,2,16,2,52,2
AMD EPYC 7343,3399.98,190.0,2021-06-01,SP3,Server,3200.0,3900.0,2,16,2,35,2
AMD EPYC 7351,1798.0,155.0,2019-03-01,SP3,Server,2400.0,2900.0,2,16,2,186,3
AMD EPYC 7352,3656.04,155.0,2021-08-01,SP3,Server,2300.0,3200.0,2,24,2,45,1
AMD EPYC 73F3,11682.0,240.0,2021-06-01,SP3,Server,3500.0,4000.0,2,16,2,46,1
AMD EPYC 7401,5597.9,155.0,2017-11-01,SP3,Server,2000.0,3000.0,2,24,2,68,4
AMD EPYC 7402,4914.0,180.0,2020-05-01,SP3,Server,2800.0,3350.0,2,24,2,57,8
AMD EPYC 7413,3995.98,180.0,2021-05-01,SP3,Server,2650.0,3600.0,2,24,2,38,5
AMD EPYC 7443,4461.98,200.0,2022-01-01,SP3,Server,2850.0,4000.0,2,24,2,23,3
AMD EPYC 7451,2798.0,180.0,2018-01-01,SP3,Server,2300.0,3200.0,2,24,2,59,1
AMD EPYC 7452,4586.0,155.0,2019-11-01,SP3,Server,2350.0,3350.0,2,32,2,31,1
AMD EPYC 7453,3598.0,225.0,2021-12-01,SP3,Server,2750.0,3450.0,2,28,2,26,3
AMD EPYC 7473X,0.0,240.0,2022-09-01,SP3,Server,2800.0,3700.0,2,24,2,21,1
AMD EPYC 74F3,6461.68,240.0,2021-10-01,SP3,Server,3200.0,4000.0,2,24,2,18,6
AMD EPYC 7502,3580.0,180.0,2020-11-01,SP3,Server,2500.0,3350.0,2,32,2,30,8
AMD EPYC 7513,5680.0,200.0,2021-06-01,SP3,Server,2600.0,3650.0,2,32,2,17,3
AMD EPYC 7532,2679.92,200.0,2021-08-01,SP3,Server,2400.0,3300.0,2,32,2,28,2
AMD EPYC 7542,5970.0,225.0,2019-11-01,SP3,Server,2900.0,3400.0,2,32,2,39,8
AMD EPYC 7543,7522.0,240.0,2021-06-01,SP3,Server,2800.0,3700.0,2,32,2,11,2
AMD EPYC 7551,5000.0,180.0,2017-09-01,SP3,Server,2000.0,3000.0,2,32,2,66,14
AMD EPYC 7552,5999.56,200.0,2020-08-01,SP3,Server,2200.0,3300.0,2,48,2,41,2
AMD EPYC 7573X,0.0,280.0,2022-08-01,SP3,Server,2800.0,3600.0,2,32,2,8,4
AMD EPYC 75F3,9998.0,280.0,2021-06-01,SP3,Server,2950.0,4000.0,2,32,2,13,5
AMD EPYC 7601,1751.9,180.0,2017-12-01,SP3,Server,2200.0,2700.0,2,32,2,69,12
AMD EPYC 7643,10849.98,225.0,2021-03-01,SP3,Server,2300.0,3600.0,2,48,2,3,1
AMD EPYC 7662,7999.98,225.0,2021-04-01,SP3,Server,2000.0,3300.0,2,64,2,16,6
AMD EPYC 7702,4740.0,200.0,2020-05-01,SP3,Server,2000.0,3350.0,2,64,2,19,7
AMD EPYC 7713,7399.98,225.0,2021-03-01,SP3,Server,2000.0,3675.0,2,64,2,6,4
AMD EPYC 7742,4199.98,225.0,2019-09-01,SP3,Server,2250.0,3400.0,2,64,2,12,2
AMD EPYC 7763,7220.0,280.0,2021-03-01,SP3,Server,2450.0,3500.0,2,64,2,2,13
AMD EPYC 7773X,11000.0,280.0,2022-06-01,SP3,Server,2200.0,3500.0,2,64,2,7,2
AMD EPYC 7B12,0.0,240.0,2021-06-01,SP3,Server,2249.0,3300.0,2,64,2,9,1
AMD EPYC 7F32,4931.02,180.0,2020-10-01,SP3,Server,3700.0,3900.0,2,8,2,114,1
AMD EPYC 7F52,6200.0,240.0,2020-06-01,SP3,Server,3500.0,3900.0,2,16,2,47,3
AMD EPYC 7H12,8496.0,280.0,2019-12-01,SP3,Server,2600.0,3300.0,2,64,2,15,3
AMD EPYC 7J13,0.0,0.0,2021-04-01,Unknown,Server,2550.0,3500.0,2,64,2,1,16
AMD EPYC 7K83,0.0,0.0,2022-07-01,Unknown,Server,3529.0,0.0,2,64,2,10,12
AMD EPYC 7R32,0.0,0.0,2020-12-01,Unknown,Server,2800.0,3300.0,2,48,2,37,6
AMD EPYC 7T83,0.0,280.0,2022-04-01,SP3,Server,2450.0,3500.0,2,64,2,5,6
AMD Opteron 2218,192.82,95.0,2009-03-01,F (1207),Server,2600.0,0.0,2,2,1,437,1
AMD Opteron 2220,2076.52,95.0,2009-04-01,F (1207),Server,2800.0,0.0,2,2,1,442,1
AMD Opteron 2354,570.38,115.0,2013-09-01,F (1207),Server,2200.0,0.0,2,4,1,428,1
AMD Opteron 2356,159.9,75.0,2009-08-01,F (1207),Server,2300.0,0.0,2,4,1,430,2
AMD Opteron 2374 HE,110.0,55.0,2010-04-01,F (1207),Server,2200.0,0.0,2,4,1,423,1
AMD Opteron 2382,0.0,115.0,2016-04-01,F (1207),Server,2600.0,0.0,2,4,1,403,1
AMD Opteron 2387,0.0,75.0,2013-11-01,F (1207),Server,2800.0,0.0,2,4,1,415,1
AMD Opteron 2427,110.0,75.0,2011-07-01,F (1207),Server,2200.0,0.0,2,6,1,405,1
AMD Opteron 2435,21.9,75.0,2013-03-01,F (1207),Server,2600.0,0.0,2,6,1,389,2
AMD Opteron 285,49.9,95.0,2009-04-01,940,Server,2600.0,0.0,2,2,1,445,1
AMD Opteron 290,270.0,95.0,2009-06-01,940,Server,2800.0,0.0,2,2,1,446,1
AMD Opteron 4130,459.9,95.0,2016-05-01,F (1207),Server,2600.0,3200.0,2,4,1,413,1
AMD Opteron 4284,203.68,95.0,2013-02-01,Socket C32,Server,3000.0,3300.0,2,4,2,344,1
AMD Opteron 4386,479.34,95.0,2014-06-01,C32,Server,3100.0,3800.0,2,4,2,338,8
AMD Opteron 6128,538.0,115.0,2010-04-01,G34,Server,2000.0,0.0,2,8,1,376,4
AMD Opteron 6128 HE,0.0,85.0,2015-05-01,Socket G34,Server,2000.0,0.0,2,8,1,375,2
AMD Opteron 6134,204.4,115.0,2010-12-01,G34,Server,2300.0,0.0,2,8,1,380,1
AMD Opteron 6136,698.0,115.0,2013-06-01,Socket G34,Server,2400.0,0.0,2,8,1,353,1
AMD Opteron 6174,2970.08,115.0,2013-05-01,Socket G34,Server,2200.0,3200.0,4,12,1,289,2
AMD Opteron 6176 SE,499.78,140.0,2010-08-01,G34,Server,2300.0,0.0,2,12,1,358,2
AMD Opteron 6220,400.2,115.0,2013-07-01,Socket G34,Server,3000.0,3600.0,2,4,2,354,2
AMD Opteron 6234,901.98,115.0,2012-01-01,G34,Server,2400.0,3000.0,2,6,2,343,1
AMD Opteron 6272,140.0,115.0,2011-12-01,G34,Server,2100.0,3000.0,2,8,2,339,1
AMD Opteron 6274,1380.2,115.0,2012-02-01,G34,Server,2200.0,3100.0,2,8,2,317,1
AMD Opteron 6276,131.92,115.0,2013-03-01,Socket G34,Server,2300.0,2600.0,4,8,2,312,1
AMD Opteron 6276,65.96,115.0,2013-03-01,Socket G34,Server,2300.0,2600.0,2,8,2,328,4
AMD Opteron 6278,512.0,115.0,2013-03-01,Unknown,Server,2400.0,2700.0,4,16,1,278,1
AMD Opteron 6282 SE,1400.2,140.0,2013-02-01,Unknown,Server,2600.0,3000.0,2,16,1,364,1
AMD Opteron 6328,2600.4,115.0,2013-07-01,G34,Server,3200.0,3800.0,4,4,2,321,1
AMD Opteron 6328,1300.2,115.0,2013-07-01,G34,Server,3200.0,3800.0,2,4,2,327,2
AMD Opteron 6348,2000.2,115.0,2013-05-01,Unknown,Server,2800.0,3100.0,2,6,2,284,1
AMD Opteron 6366 HE,687.98,85.0,2014-04-01,Unknown,Server,1800.0,2300.0,2,8,2,318,1
AMD Opteron 6376,8456.0,115.0,2013-08-01,Socket G34,Server,2300.0,3200.0,4,8,2,234,2
AMD Opteron 6376,4228.0,115.0,2013-08-01,Socket G34,Server,2300.0,3200.0,2,8,2,319,2
AMD Opteron 6378,4000.4,115.0,2015-02-01,G34,Server,2400.0,3300.0,4,8,2,281,2
AMD Opteron 6378,2000.2,115.0,2015-02-01,G34,Server,2400.0,3300.0,2,8,2,304,3
AMD Opteron 6380,1990.2,115.0,2015-03-01,G34,Server,2500.0,3400.0,2,8,2,296,5
AMD Opteron 6386 SE,1600.2,140.0,2014-07-01,Socket G34,Server,2800.0,3500.0,2,16,1,294,7
AMD Opteron 8356,812.04,75.0,2014-05-01,F (1207),Server,2300.0,0.0,4,4,1,387,1
AMD Opteron 8378,352.84,115.0,2014-08-01,F (1207),Server,2400.0,0.0,4,4,1,359,4
AMD Opteron 8439 SE,104.0,105.0,2013-02-01,F (1207),Server,2800.0,0.0,2,6,1,374,10
AMD Opteron 885,0.0,95.0,2006-06-01,949,Server,2600.0,0.0,4,2,1,432,1
AMD Ryzen 9 5950X,2494.95,105.0,2020-10-01,AM4,Desktop,3400.0,4900.0,5,16,2,282,1
AMD Ryzen Threadripper PRO 3955WX,2360.0,280.0,2020-09-01,sWRX8,"Desktop, Server",3900.0,4300.0,2,16,2,51,2
AMD Ryzen Threadripper PRO 3975WX,6047.92,280.0,2020-10-01,sWRX8,"Desktop, Server",3500.0,4200.0,2,32,2,14,1
AMD Ryzen Threadripper PRO 3995WX,12597.98,280.0,2020-09-01,sWRX8,"Desktop, Server",2700.0,4200.0,2,64,2,4,5
ARM ARMv8 rev 1 (v8l) 12 Core 2201 MHz,0.0,0.0,2022-06-01,Unknown,Unknown,2201.0,0.0,3,12,1,361,1
Intel Core i5-12400F,352.9,65.0,2022-01-01,FCLGA1700,Desktop,2500.0,4400.0,2,6,2,235,1
Intel Xeon 3.06GHz,0.0,0.0,2009-02-01,Unknown,Server,3060.0,0.0,2,1,2,450,2
Intel Xeon 3.20GHz,0.0,103.0,2009-02-01,PPGA604,Server,3200.0,0.0,2,1,2,449,2
Intel Xeon 3.40GHz,0.0,103.0,2008-11-01,PPGA604,Server,3400.0,0.0,2,1,2,448,2
Intel Xeon 3.73GHz,0.0,0.0,2009-05-01,Unknown,Server,3730.0,0.0,2,2,2,443,3
Intel Xeon 5110 @ 1.60GHz,70.0,65.0,2009-03-01,LGA771,Server,1600.0,0.0,2,2,1,447,1
Intel Xeon 5120 @ 1.86GHz,2030.0,65.0,2009-03-01,LGA771,Server,1860.0,0.0,2,2,1,444,1
Intel Xeon 5130 @ 2.00GHz,97.98,65.0,2009-02-01,LGA771,Server,2000.0,0.0,2,2,1,441,2
Intel Xeon 5140 @ 2.33GHz,73.98,65.0,2009-03-01,LGA771,Server,2330.0,0.0,2,2,1,439,7
Intel Xeon 5150 @ 2.66GHz,61.98,65.0,2009-02-01,LGA771,Server,2660.0,0.0,2,2,1,436,8
Intel Xeon 5160 @ 3.00GHz,87.0,80.0,2009-02-01,LGA771,Server,3000.0,0.0,2,2,1,435,5
Intel Xeon Bronze 3104 @ 1.70GHz,398.0,85.0,2018-01-01,FCLGA3647,Server,1700.0,0.0,2,6,1,351,8
Intel Xeon Bronze 3106 @ 1.70GHz,968.56,85.0,2018-04-01,FCLGA3647,Server,1700.0,0.0,2,8,1,324,1
Intel Xeon Bronze 3206R @ 1.90GHz,612.0,85.0,2021-06-01,FCLGA3647,Server,1900.0,0.0,2,8,1,309,1
Intel Xeon E5-2407 @ 2.20GHz,650.06,80.0,2012-01-01,LGA 1356,Server,2200.0,0.0,2,4,1,386,4
Intel Xeon E5-2407 v2 @ 2.40GHz,299.0,80.0,2014-09-01,FCLGA1356,Server,2400.0,0.0,2,4,1,373,6
Intel Xeon E5-2420 @ 1.90GHz,310.0,95.0,2012-06-01,LGA1356,Server,1900.0,2400.0,2,6,2,337,6
Intel Xeon E5-2420 v2 @ 2.20GHz,135.04,80.0,2014-04-01,FCLGA1356,Server,2200.0,2700.0,2,6,2,301,2
Intel Xeon E5-2428L @ 1.80GHz,154.0,60.0,2017-09-01,FCLGA1356,Server,1800.0,2000.0,2,6,2,347,1
Intel Xeon E5-2430 @ 2.20GHz,629.9,95.0,2012-01-01,LGA 1356,Server,2200.0,2700.0,2,6,2,335,1
Intel Xeon E5-2430 v2 @ 2.50GHz,325.0,80.0,2014-07-01,LGA 1356,Server,2500.0,3000.0,2,6,2,293,5
Intel Xeon E5-2430L @ 2.00GHz,64.56,60.0,2017-12-01,FCLGA1356,Server,2000.0,2500.0,2,6,2,331,2
Intel Xeon E5-2430L v2 @ 2.40GHz,0.0,60.0,2015-02-01,LGA 1356,Server,2400.0,2800.0,2,6,2,305,6
Intel Xeon E5-2440 @ 2.40GHz,340.0,95.0,2014-03-01,LGA 1356,Server,2400.0,2700.0,2,6,2,314,3
Intel Xeon E5-2440 v2 @ 1.90GHz,1209.0,95.0,2014-10-01,LGA 1356,Server,1900.0,2400.0,2,8,2,277,1
Intel Xeon E5-2450 @ 2.10GHz,128.0,95.0,2015-04-01,LGA 1356,Server,2100.0,2900.0,2,8,2,313,6
Intel Xeon E5-2450 v2 @ 2.50GHz,591.9,95.0,2017-08-01,LGA 1356,Server,2500.0,3300.0,2,8,2,264,6
Intel Xeon E5-2450L @ 1.80GHz,156.0,70.0,2015-08-01,LGA 1356,Server,1800.0,2300.0,2,8,2,299,4
Intel Xeon E5-2470 @ 2.30GHz,280.0,95.0,2013-08-01,LGA 1356,Server,2300.0,3100.0,2,8,2,270,5
Intel Xeon E5-2470 v2 @ 2.40GHz,416.9,95.0,2016-02-01,LGA 1356,Server,2400.0,3200.0,2,10,2,248,14
Intel Xeon E5-2603 @ 1.80GHz,131.54,80.0,2012-01-01,LGA 2011,Server,1800.0,0.0,2,4,1,407,2
Intel Xeon E5-2603 v2 @ 1.80GHz,106.98,80.0,2014-11-01,LGA 2011,Server,1800.0,0.0,2,4,1,394,4
Intel Xeon E5-2603 v3 @ 1.60GHz,101.08,85.0,2015-01-01,LGA2011-v3,Server,1600.0,0.0,2,6,1,369,4
Intel Xeon E5-2603 v4 @ 1.70GHz,366.9,85.0,2016-07-01,FCLGA2011-3,Server,1700.0,0.0,2,6,1,355,3
Intel Xeon E5-2609 @ 2.40GHz,124.0,80.0,2012-04-01,LGA2011,Server,2400.0,0.0,2,4,1,381,27
Intel Xeon E5-2609 v2 @ 2.50GHz,118.92,80.0,2014-04-01,LGA 2011,Server,2500.0,0.0,2,4,1,366,18
Intel Xeon E5-2609 v3 @ 1.90GHz,141.98,80.0,2014-11-01,LGA2011-v3,Server,1900.0,0.0,2,6,1,345,18
Intel Xeon E5-2609 v4 @ 1.70GHz,629.9,85.0,2016-08-01,FCLGA2011-3,Server,1700.0,0.0,2,8,1,322,11
Intel Xeon E5-2620 @ 2.00GHz,87.38,95.0,2012-04-01,LGA2011,Server,2000.0,2500.0,2,6,2,333,66
Intel Xeon E5-2620 v2 @ 2.10GHz,84.82,80.0,2013-07-01,FCLGA2011,Server,2100.0,2600.0,2,6,2,311,43
Intel Xeon E5-2620 v3 @ 2.40GHz,22.02,85.0,2014-11-01,LGA2011-v3,Server,2400.0,3200.0,2,6,2,280,132
Intel Xeon E5-2620 v4 @ 2.10GHz,418.34,85.0,2016-05-01,FCLGA2011-3,Server,2100.0,3000.0,2,8,2,263,45
Intel Xeon E5-2623 v3 @ 3.00GHz,499.9,105.0,2015-02-01,LGA2011-v3,Server,3000.0,3500.0,2,4,2,298,16
Intel Xeon E5-2623 v4 @ 2.60GHz,118.0,85.0,2016-06-01,FCLGA2011-3,Server,2600.0,3200.0,2,4,2,346,12
Intel Xeon E5-2630 @ 2.30GHz,107.64,95.0,2012-04-01,LGA2011,Server,2300.0,2800.0,2,6,2,310,26
Intel Xeon E5-2630 v2 @ 2.60GHz,59.98,80.0,2013-07-01,FCLGA2011,Server,2600.0,3100.0,2,6,2,279,52
Intel Xeon E5-2630 v3 @ 2.40GHz,127.5,85.0,2014-10-01,LGA2011-v3,Server,2400.0,3200.0,2,8,2,252,66
Intel Xeon E5-2630 v4 @ 2.20GHz,460.0,85.0,2016-04-01,FCLGA2011-3,Server,2200.0,3100.0,2,10,2,241,27
Intel Xeon E5-2630L @ 2.00GHz,0.0,60.0,2014-05-01,LGA 2011,Server,2000.0,2500.0,2,6,2,332,1
Intel Xeon E5-2630L v2 @ 2.40GHz,166.12,60.0,2014-11-01,LGA 2011,Server,2400.0,2800.0,2,6,2,295,7
Intel Xeon E5-2630L v3 @ 1.80GHz,158.0,55.0,2016-06-01,LGA2011-v3,Server,1800.0,2900.0,2,8,2,272,11
Intel Xeon E5-2630L v4 @ 1.80GHz,196.0,55.0,2017-01-01,FCLGA2011-3,Server,1800.0,2900.0,2,10,2,232,2
Intel Xeon E5-2637 @ 3.00GHz,158.0,80.0,2018-04-01,FCLGA2011,Server,3000.0,3500.0,2,2,2,383,1
Intel Xeon E5-2637 v2 @ 3.50GHz,152.0,130.0,2014-03-01,LGA 2011,Server,3500.0,3800.0,2,4,2,297,16
Intel Xeon E5-2637 v3 @ 3.50GHz,99.98,135.0,2014-10-01,LGA2011-v3,Server,3500.0,3700.0,2,4,2,285,36
Intel Xeon E5-2637 v4 @ 3.50GHz,264.0,135.0,2016-05-01,FCLGA2011-3,Server,3500.0,3700.0,2,4,2,275,12
